id,V1,V2,V3,V4
sample_39,0.998772337710895,5.07274461295257e-05,0.00104038843922383,0.000136546403751378
sample_40,0.204185649353816,0.00748768499591502,1.62160829608841e-05,0.788310449567308
sample_41,2.98713299165188e-05,0.00136456033426954,2.92156508288365e-05,0.998576352684985
sample_42,0.131476681869215,0.864078163200598,0.00379585727176886,0.000649297658417595
sample_43,3.46778733222252e-05,0.00217257299090012,7.99563691835906e-06,0.997784753498859
sample_44,0.000194780302760258,0.977011703491399,5.63576483123998e-05,0.0227371585575283
sample_45,0.999202797269789,2.11356352733836e-05,0.000141479953889353,0.000634587141048637
sample_46,0.000234371023673393,0.973619317322501,0.0261344047070278,1.19069467981914e-05
sample_47,0.891940766181033,0.0559273559835126,0.000148171491293184,0.0519837063441607
sample_48,0.998793593792187,2.19095700151478e-05,0.00114118903545039,4.33076023472227e-05
sample_49,0.0159975625414143,0.192070844367123,1.01091283927112e-05,0.79192148396307
sample_50,2.68778195227515e-05,0.00033968863882334,0.999606858519873,2.65750217807756e-05
sample_51,0.00187060212989518,0.00745900332894201,5.5934807371543e-06,0.990664801060426
sample_52,0.999029059845539,5.62890790086267e-05,0.000693440121331149,0.000221210954120786
sample_53,0.880381206594032,0.000191466721288154,3.20570082382234e-05,0.119395269676442
sample_54,0.976798799064031,0.000740557029463477,4.16919800266991e-05,0.0224189519264787
sample_55,0.990305616891621,8.16626730663e-05,3.56712305726192e-05,0.00957704920473978
sample_56,0.508512338051178,0.0211097813294214,0.470356590308125,2.12903112759821e-05
sample_57,0.997027152309169,0.000275598206389093,0.00257076913269175,0.000126480351750658
sample_58,0.913749121330455,0.0217812760183124,7.74708849350566e-05,0.064392131766297
sample_59,0.995255550711375,0.000743656221183411,0.000179267672881135,0.00382152539456049
sample_60,1.73680431323781e-05,0.0267037279526803,0.973263405822568,1.54981816190877e-05
sample_61,0.998407835164322,0.00022715477078869,0.000329865338343439,0.00103514472654574
sample_62,0.938986020869689,0.000964542399789837,0.0600305286463476,1.89080841733675e-05
sample_63,0.95422505724106,0.0366478395784755,0.000641486826286818,0.00848561635417759
sample_64,3.24224588381931e-05,0.000336872075886358,0.999598440715367,3.22647499085381e-05
sample_65,0.99738338084011,3.24283549661449e-05,0.00253874146824839,4.54493366756356e-05
sample_66,0.99779852998294,0.00069018829291544,0.000762109038680916,0.00074917268546322
sample_67,0.000200191020667722,0.965126965392198,5.39981541557741e-05,0.0346188454329791
sample_68,6.56574933354394e-05,0.000290144213271078,0.999632993732074,1.12045613192273e-05
sample_69,0.997009686598125,0.001072902738383,0.00144082720406989,0.000476583459421881
sample_70,0.000933645548012014,0.0064161977802135,0.992642222006144,7.93466563030827e-06
sample_71,0.395605185318454,0.00895996700114747,1.88431837354385e-05,0.595416004496663
sample_72,0.911662129445871,0.000210597272492931,2.77058542643638e-05,0.0880995674273719
sample_73,2.70539208024501e-05,0.00561704319355315,6.8103812324642e-06,0.994349092504412
sample_74,0.998579928251544,1.78393183528098e-05,0.00135725658500727,4.49758450964452e-05
sample_75,0.00078714722513138,0.787607049246807,0.21159224281543,1.35607126316122e-05
sample_76,2.04203313612449e-05,0.00148370529200976,1.14681192931128e-05,0.998484406257336
sample_77,0.0009499448087835,0.0220644344191273,5.30712627450759e-06,0.976980313645815
sample_78,2.1642962680486e-05,0.0243724530945512,0.975594626610931,1.12773318373669e-05
sample_79,0.795114132806995,0.197454533123687,0.00565948176659226,0.0017718523027251
sample_80,0.854181783542388,0.0330857725662082,5.79608877269349e-05,0.112674483003677
sample_81,5.44326057374719e-05,0.973995638392429,0.0259323197159445,1.76092858889358e-05
sample_82,0.916189846037589,0.0235794211914342,8.54068675558021e-05,0.0601453259034215
sample_83,0.000670209554688544,0.0745579550176162,6.84381142321495e-06,0.924764991616272
sample_84,0.997963494868114,0.000586893936007684,0.000731590401721624,0.000718020794156529
sample_85,0.00577138734344375,0.27353876220693,0.720676117012286,1.37334373408202e-05
sample_86,0.00458774459666046,0.0296329841905115,0.96576961676363,9.65444919841985e-06
sample_87,0.917109564163188,0.000842104026600392,0.0820300205619156,1.83112482961506e-05
sample_88,0.0554197467273324,0.129701178887539,0.814862793646966,1.6280738162495e-05
sample_89,1.42844997008633e-05,0.0161627710078344,1.2798329354459e-05,0.98381014616311
sample_90,1.39937383605154e-05,0.00488501760687832,1.19355541341901e-05,0.995089053100627
sample_91,0.00103227966393689,0.00264578836353572,6.37630181581701e-06,0.996315555670712
sample_92,6.82957888993714e-05,0.000366878084886719,0.999554206145563,1.06199806512161e-05
sample_93,0.989674198924698,3.41058819024733e-05,0.0102569704117416,3.47247816576128e-05
sample_94,0.998464106605538,0.000276130359586976,0.00045744422615701,0.000802318808718358
sample_95,0.00549875902194491,0.00102193887088832,1.06338434912706e-05,0.993468668263676
sample_96,0.0840892100623584,0.0469578553088685,0.868936893238611,1.60413901620806e-05
sample_97,0.959393667568368,0.0152069276947883,0.0253037811512469,9.56235855965589e-05
sample_98,0.997806047343217,3.83666412248822e-05,0.00209682864256145,5.87573729966104e-05
sample_99,0.996375328407175,0.00077381184594281,0.000259304152525319,0.00259155559435667
sample_100,0.977954226554768,0.00295493844734614,0.0190355997364927,5.52352613932152e-05
sample_101,0.0113334298849913,0.980384514843015,0.00826409656582797,1.79587061653027e-05
sample_102,3.99815539562554e-05,0.971000327278133,0.0289388219764021,2.08691915083555e-05
sample_103,0.0537382582566715,0.931364109363184,9.07322412045267e-05,0.0148069001389405
sample_104,0.934501615647679,0.000633539490744304,2.45689623474934e-05,0.0648402758992295
sample_105,0.616906114585146,0.37073546614096,0.0114923614973002,0.00086605777659382
sample_106,0.0023120138384848,0.99172930441083,0.00594898353191636,9.69821876851926e-06
sample_107,0.000199481373000288,0.855033489965438,0.144752268146307,1.47605152551602e-05
sample_108,0.00376768503398776,0.14809161027242,8.44875422468757e-06,0.848132255939367
sample_109,0.000536828303501622,0.999000123810402,3.1794650307484e-05,0.000431253235789091
sample_110,3.80707028056793e-05,0.0476193686075838,8.47698651474435e-06,0.952334083703096
sample_111,0.000615558804999713,0.00582718302806756,0.99354945686841,7.80129852294998e-06
sample_112,0.0341000632181714,0.954752062343459,7.24927543328831e-05,0.011075381684037
sample_113,2.89995270414657e-05,0.113122193501435,2.50263596946975e-05,0.886823780611828
sample_114,1.37897310461189e-05,0.00491588538228142,1.14015859183014e-05,0.995058923300754
sample_115,0.0564854242421299,0.94111080705512,0.000599347729624161,0.00180442097312645
sample_116,0.00714875505470393,0.00020321988753449,2.54669450038638e-05,0.992622558112758
sample_117,0.135155838374388,0.000139814682536996,0.864570518995586,0.00013382794748923
sample_118,0.996577220522599,3.19626159634083e-05,4.85257526608657e-05,0.00334229110877631
sample_119,0.999100300662792,5.19229697491285e-05,0.000601720338558703,0.000246056028899913
sample_120,2.50196108812862e-05,0.0906790835843717,2.12773110705417e-05,0.909274619493676
sample_121,0.000979019602873473,0.00279823751760497,6.26613429513728e-06,0.996216476745226
sample_122,0.000307336275155452,0.999479362868493,4.20907345509377e-05,0.00017121012180045
sample_123,0.930042878177796,0.0284903364603063,0.0413864135399862,8.03718219115632e-05
sample_124,2.92283504733547e-05,0.14251207266618,0.857442165964783,1.65330185632917e-05
sample_125,2.06702153027468e-05,0.00329173514506782,2.00458349481111e-05,0.996667548804681
sample_126,0.93874046020481,0.0214255506670837,0.0397615342702448,7.24548578616674e-05
sample_127,0.590986991905379,0.000394325220733035,4.12106660967806e-05,0.408577472207791
sample_128,0.0263310323626747,0.94830596660813,0.0253453792372957,1.76217918994548e-05
sample_129,0.00161279921367162,0.0001739819594936,2.31950216445931e-05,0.99819002380519
sample_130,0.0363177093554712,0.415668448464942,1.39184933243842e-05,0.547999923686262
sample_131,0.00325145123448783,0.985608374113482,0.0111308182202474,9.35643178294844e-06
sample_132,0.579622446794189,0.39131233137415,0.000466735717651509,0.0285984861140102
sample_133,0.0150466204165079,0.576884106854377,1.36759030512223e-05,0.408055596826064
sample_134,0.96732531441277,0.0006650135084361,0.0319879404330214,2.17316457728377e-05
sample_135,0.0024969412475796,0.982159081481997,1.54249985873576e-05,0.0153285522718358
sample_136,0.919594265583892,0.0564279873153366,0.0237725379200547,0.000205209180716961
sample_137,0.0299822650009966,0.961552528270628,7.98075306907185e-05,0.00838539919768397
sample_138,0.992064491461204,0.00249835075925697,0.000247659860596281,0.00518949791894271
sample_139,0.0105991867642495,0.26506732584042,1.06828415993853e-05,0.724322804553731
sample_140,0.00922718821712273,0.00121041120103439,1.10507600774356e-05,0.989551349821765
sample_141,4.64202434421754e-05,9.7370930451544e-05,0.99984025400729,1.59548188164842e-05
sample_142,0.0221053026923004,0.000156909835290891,4.17558617837013e-05,0.977696031610625
sample_143,8.19358782463041e-05,0.0205175161493777,0.979391701492664,8.84647971219255e-06
sample_144,2.11440182500471e-05,0.0249028793101022,0.975064550902391,1.14257692565196e-05
sample_145,0.97690389041494,0.00012636090398725,2.74080894425072e-05,0.02294234059163
sample_146,0.104221108864893,0.000112011798257448,0.895563841136749,0.000103038200100711
sample_147,0.000239315790754864,0.944922527550859,4.43239372102675e-05,0.0547938327211764
sample_148,5.90323345963065e-05,0.00107476644453872,0.998807183130553,5.90180903120523e-05
sample_149,0.023525147774588,0.000162767646961834,4.1028247411594e-05,0.976271056331039
sample_150,0.000282360586646911,0.00662982835005315,5.24066733889149e-06,0.993082570395961
sample_151,0.0171578328764653,0.0600889031297036,8.06329152655277e-06,0.922745200702304
sample_152,0.000195213046885757,0.999675285990087,6.67224415158954e-05,6.27785215116724e-05
sample_153,0.998775067465174,1.74711872121611e-05,0.00115368985778112,5.37714898329369e-05
sample_154,0.000695721803046561,0.000104806983103455,0.999184317182183,1.51540316674261e-05
sample_155,0.377262394572961,0.614374664569023,0.0073423278958945,0.00102061296212188
sample_156,0.989154392243829,0.00197016856118725,0.000137787989404459,0.00873765120557958
sample_157,0.00660039314599214,0.0606993777030282,7.02838605069342e-06,0.932693200764929
sample_158,0.0257328297177724,0.30617993976662,0.668071202094627,1.60284209811269e-05
sample_159,0.67427711751159,0.309914312861289,0.00087616716265141,0.0149324024644697
sample_160,8.9096328661679e-05,0.00121743477045186,8.46002777824875e-06,0.998685008873108
sample_161,0.000193287174978815,0.071627844756705,0.928168497723376,1.03703449404954e-05
sample_162,0.00112241435104399,0.854506768581055,0.144358380675583,1.24363923174489e-05
sample_163,0.905414974861653,0.00111413756347235,2.39094486322673e-05,0.093446978126242
sample_164,2.069975071763e-05,0.0601625091325939,1.82104817572158e-05,0.939798580634931
sample_165,0.00101980045517164,0.995215373307349,1.92409355719094e-05,0.00374558530190733
sample_166,0.000237481432214001,0.999610481695863,5.19436322979598e-05,0.000100093239624987
sample_167,2.51686078200776e-05,0.00140024617449862,0.99854958367541,2.50015422716014e-05
sample_168,0.000159268664822342,0.985986320401554,0.0138417251837819,1.26857498411852e-05
sample_169,0.998211279726427,4.93198519350425e-05,0.000105582068289523,0.00163381835334845
sample_170,0.00805320450292379,0.0453948505764946,0.946541205905773,1.07390148088363e-05
sample_171,4.45658691174144e-05,0.0461174020949585,8.04590390351482e-06,0.953829986132021
sample_172,3.08493892954945e-05,0.131517551156757,2.51709409645246e-05,0.868426428512983
sample_173,1.94430059047082e-05,0.0406185573616376,0.959348425910574,1.35737218838771e-05
sample_174,0.00117612906579932,0.998428953550021,5.08365924912815e-05,0.000344080791688219
sample_175,0.00141971492336192,0.125670311343957,0.872898740968174,1.12327645076248e-05
sample_176,2.97236939437427e-05,0.00537554120513311,6.70305485031904e-06,0.994588032046073
sample_177,0.0138520350314933,0.00138264480901865,1.15495978036792e-05,0.984753770561684
sample_178,8.51676020150022e-05,0.11865803385398,0.881244239427744,1.25591162603655e-05
sample_179,0.000353454122305878,0.999417765021222,0.000201815866687697,2.69649897846042e-05
sample_180,0.839501120373226,0.00551192589678255,0.154966925667382,2.00280626094013e-05
sample_181,0.0104216754119188,0.0114135608097066,6.95164864463169e-06,0.97815781212973
sample_182,8.13246351984775e-05,0.0216367770974505,5.89394831371635e-06,0.978276004319037
sample_183,0.0426657291917565,0.0524025572592208,0.904917587590989,1.41259580333374e-05
sample_184,0.0198525649336599,0.88940424810622,0.0907304069223281,1.27800377921292e-05
sample_185,0.0402255423449425,0.255351477669691,1.25070329091593e-05,0.704410472952457
sample_186,0.76595328098637,0.211731455997096,0.000579303878780343,0.0217359591377545
sample_187,0.00430225120266011,0.979338360942097,1.56144181325348e-05,0.0163437734371104
sample_188,0.160040348752336,0.000440100993884837,3.72434995791335e-05,0.8394823067542
sample_189,3.62617865456579e-05,0.846993205582139,0.152946718564141,2.38140671740367e-05
sample_190,2.58947872215237e-05,0.100778092074407,2.06882585922054e-05,0.899175324879779
sample_191,0.00034624734900574,0.00674296625381439,0.992903055875101,7.73052207910529e-06
sample_192,0.997699264258765,0.000685208476845597,0.000548848995444103,0.00106667826894506
sample_193,5.24971512294072e-05,0.000269714391825731,0.999666179130195,1.16093267499163e-05
sample_194,0.99556149621203,0.000694279018401207,0.000184817319744422,0.00355940744982396
sample_195,0.000890035207431879,0.00613875611356933,0.992963292055177,7.9166238220583e-06
sample_196,0.0909886563427307,0.0900612194446279,0.818932933284446,1.71909281953977e-05
sample_197,1.91644872652703e-05,0.000306954670208697,0.999658972662871,1.49081796548474e-05
sample_198,2.17433058123342e-05,0.0450769626621756,0.954888292062355,1.30019696569944e-05
sample_199,0.000214736355870214,0.931010483840059,4.83119001668038e-05,0.0687264679039039
sample_200,0.0225812480442079,0.00157848957356455,1.24765525953732e-05,0.975827785829632
sample_201,0.000507804338962111,8.6146778760012e-05,0.999390058812024,1.59900702537443e-05
sample_202,0.315736877100111,0.654461915320454,0.000300260195925897,0.0295009473835086
sample_203,1.30494014081131e-05,0.0102484317870473,1.02201218181813e-05,0.989728298689726
sample_204,0.00100093852416125,0.000301874692551695,1.55612258213295e-05,0.998681625557466
sample_205,0.00851757378141081,0.230405276986992,0.761063394523105,1.37547084928633e-05
sample_206,0.0655364070828502,9.03258645261722e-05,0.934295215390371,7.80516622523672e-05
sample_207,8.50948075994426e-05,0.000299827644161662,0.999604132564098,1.09449841409415e-05
sample_208,0.00552573559725979,0.165315738470797,0.829145946072015,1.25798599282176e-05
sample_209,0.000326385736383808,0.021887888491677,5.30829842792471e-06,0.977780417473511
sample_210,0.843234015943308,0.00588804203164668,0.150857701070063,2.02409549823685e-05
sample_211,0.00115987011826917,9.78441941324772e-05,0.998725982734742,1.63029528564525e-05
sample_212,0.00486297053843413,0.0069794339743166,0.988148397565444,9.19792180563455e-06
sample_213,0.286329366751706,0.388708047462355,3.51739526487215e-05,0.324927411833291
sample_214,0.997445108407125,0.000244552303862545,0.000177920326977113,0.00213241896203508
sample_215,0.000407496492324171,7.97152907363454e-05,0.999496471783196,1.63164337434352e-05
sample_216,0.00186846083881527,0.946546457723933,0.0515749130415014,1.01683957500142e-05
sample_217,0.000527587994739218,0.999225677184837,4.48975174909689e-05,0.000201837302932678
sample_218,0.00349320516032602,0.000440090195710877,1.43258171546244e-05,0.996052378826808
sample_219,3.37610977302223e-05,0.150051246579674,2.75625734095795e-05,0.849887429749186
sample_220,0.498535600435983,0.391479833447873,0.000121722854460877,0.109862843261683
sample_221,0.000157488335064497,0.999575335417293,5.31153830869099e-05,0.000214060864555169
sample_222,0.0199127560157093,0.107965538200948,0.872108208105725,1.34976776180495e-05
sample_223,1.44390914139845e-05,0.0243077811105631,1.14763344906541e-05,0.975666303463532
sample_224,0.113836025491203,0.270825082208681,1.67060339271041e-05,0.615322186266189
sample_225,0.910903613016974,0.0467041742339333,0.000164580090533713,0.0422276326585592
sample_226,0.969433438222675,0.00358060087955108,0.0269419131107458,4.4047787027673e-05
sample_227,1.90261974192496e-05,0.00110487782084245,0.998857634570552,1.84614111864564e-05
sample_228,0.119119469368946,0.000471297118176023,3.31146315064244e-05,0.880376118881371
sample_229,0.000355976872699779,0.998687763650742,2.91938983472343e-05,0.000927065578211057
sample_230,8.53432453820432e-05,0.965605735305707,0.0342937531601351,1.51682887759918e-05
sample_231,0.000609202732734036,0.999117676193868,4.46499256000218e-05,0.000228471147797935
sample_232,0.930988374999193,0.00103205789614879,0.067960900323187,1.86667814714113e-05
sample_233,0.0631197515929865,0.269059789304997,1.39839009366174e-05,0.66780647520108
sample_234,0.998896605049906,4.19044603609395e-05,0.000922312928683892,0.000139177561049611
sample_235,0.992739031857161,2.9029138479193e-05,0.00720109258176532,3.08464225946311e-05
sample_236,0.973885718929537,0.015927851522961,0.0099214325776171,0.000264996969884481
sample_237,0.793476251621221,0.0034089060203033,0.203095194461502,1.96478969737319e-05
sample_238,0.74411088532757,0.247627045885305,0.00186383039528772,0.0063982383918372
sample_239,0.997064281912518,0.001036961455436,0.00142539237718377,0.000473364254861973
sample_240,4.3673895046625e-05,0.001208424286145,9.50076178968201e-06,0.998738401057019
sample_241,0.726281627142544,0.246131243159538,0.000486820873058646,0.027100308824859
sample_242,0.00365810131423763,0.994835191121749,0.00148075019826098,2.59573657520811e-05
sample_243,0.955774508847406,0.00106240895057856,3.13293086789384e-05,0.0431317528933365
sample_244,1.45628123340437e-05,0.0159651336705631,1.32407495579841e-05,0.984007062767545
sample_245,0.998264368519556,0.000359883934591118,0.000965281151526283,0.000410466394326998
sample_246,4.6533849155813e-05,0.000260950744058231,0.999680669130839,1.18462759463944e-05
sample_247,0.834596921950105,0.0333393134977752,5.09432218742525e-05,0.132012821330246
sample_248,0.813111472184315,0.179701293027899,0.00212263074424517,0.00506460404354119
sample_249,0.74057202409448,0.00267690228211317,0.256730464423225,2.06092001824087e-05
sample_250,2.03623027189595e-05,0.000225448670961995,0.999736022314622,1.81667116966103e-05
sample_251,0.811081010755534,0.00336554529635778,0.185533976996317,1.9466951791146e-05
sample_252,0.000221647835363938,0.971338919938912,0.0284273333446564,1.20988810677852e-05
sample_253,2.98936508787509e-05,0.00676258023145474,2.973871511425e-05,0.993177787402552
sample_254,1.85539054944107e-05,0.0182931270882026,0.981676868832584,1.14501737185859e-05
sample_255,0.900214664777247,0.00121596130436399,0.0985508886487358,1.84852696527967e-05
sample_256,0.977710924634016,0.0095162877342589,0.00022078757490593,0.012552000056819
sample_257,3.82308082618339e-05,0.00119300566276574,0.99873057871841,3.81848105619602e-05
sample_258,0.00859678158311412,0.0957156359663898,7.92970068613857e-06,0.89567965274981
sample_259,1.83551637340819e-05,0.000919294113623879,0.999044749015298,1.76017073437981e-05
sample_260,0.0591066818271272,0.937374826429687,0.000386850280014087,0.00313164146317151
sample_261,4.40340947709241e-05,0.967497278987817,0.0324392285052139,1.94584121983518e-05
sample_262,0.0240295522259893,0.958368624863502,3.70469160548581e-05,0.0175647759944537
sample_263,0.00133409468572808,0.0312640091332693,5.59316113874695e-06,0.967396303019864
sample_264,0.98611234681467,0.00391661265447298,0.00984779066900251,0.000123249861854887
sample_265,0.210977137701858,0.783600050829136,0.00117525822537974,0.00424755324362571
sample_266,0.000752003872547289,0.939133542127083,0.060103373759899,1.10802404702385e-05
sample_267,0.821389476291695,0.172036790764341,0.00425344688310046,0.00232028606086419
sample_268,0.000201204840669706,0.973521363463477,5.38911266879214e-05,0.0262235405691649
sample_269,3.76669644604178e-05,0.00213011265467748,0.99779459396838,3.76264124818816e-05
sample_270,0.87198513604466,0.0306850392553082,0.0972912475946621,3.85771053695608e-05
sample_271,0.999610980022228,2.71095139862957e-05,0.000248479969476719,0.000113430494309047
sample_272,0.00964517865210982,0.638553611286658,0.35178665371122,1.45563500122057e-05
sample_273,0.0104052186665147,0.00128627886284977,1.10974493141527e-05,0.988297405021321
sample_274,0.46548561640656,0.485594471335414,0.000254966344792268,0.0486649459132338
sample_275,0.0122800422550263,0.727301956690819,1.41625548518188e-05,0.260403838499303
sample_276,6.10884796614411e-05,0.0837438518467518,0.91618309653689,1.19631366971446e-05
sample_277,0.000772170138578361,0.00665505456065985,5.3121306881663e-06,0.992567463170074
sample_278,0.00250537696752402,0.870969280426026,1.62337224242917e-05,0.126509108884026
sample_279,0.00640709493038476,0.720151184040856,0.273427996860585,1.37241681749617e-05
sample_280,3.24130685095305e-05,0.139380924989446,2.69684269085907e-05,0.860559693515136
sample_281,0.000660197319775827,0.254261974340102,1.18087563601072e-05,0.745066019583762
sample_282,0.00101395846159845,0.000108948972430203,0.998861650220378,1.54423455938483e-05
sample_283,0.70166189629204,0.286734882718677,0.0106553668361335,0.000947854153149975
sample_284,0.708633529624827,0.000351405221126218,3.76483278035246e-05,0.290977416826243
sample_285,3.09321018771094e-05,0.000329156611273651,0.999609167458231,3.07438286182344e-05
sample_286,0.898631681925504,0.000804959046346761,0.100544745806201,1.86132219476273e-05
sample_287,0.998004894167344,0.000106691939275821,0.00177273678416724,0.000115677109213134
sample_288,0.197084679992205,0.798412613527896,0.00323790769474179,0.00126479878515711
sample_289,0.0282976631588181,0.881301531239329,0.0903869184363852,1.38871654678491e-05
sample_290,0.000491654894648578,0.983126459325998,0.0163716795055938,1.02062737591937e-05
sample_291,0.206588899786645,0.775607740681581,0.0176010191794853,0.000202340352288663
sample_292,0.0327530812515711,0.0818970963129028,9.54473508192263e-06,0.885340277700444
sample_293,0.000813321863122896,0.104310246934117,7.63315880339656e-06,0.894868798043957
sample_294,0.00189850956908234,0.993678763366927,1.85076242237987e-05,0.00440421943976722
sample_295,0.020866504518711,6.58895287341937e-05,0.979018803875968,4.8802076586415e-05
sample_296,0.991906159878156,0.000531375941507617,8.52935446105967e-05,0.00747717063572553
sample_297,0.49492593938349,0.000775768020023942,3.30738909555071e-05,0.504265218705531
sample_298,0.415947732892093,0.553503839511545,0.000368621912720756,0.0301798056836418
sample_299,0.963830678988972,0.00145756258691572,0.0346860293246973,2.57290994152116e-05
sample_300,0.000711804931969641,0.454031281672397,1.64286688385026e-05,0.545240484726795
sample_301,0.00338510920463992,0.995503076766467,5.16952234453471e-05,0.00106011880544751
sample_302,2.91270096794724e-05,0.0846853757749938,2.75862019140629e-05,0.915257911013413
sample_303,2.31217283247e-05,0.00249544613804788,8.56343943087022e-06,0.997472868694197
sample_304,0.998611961133225,1.77238823247385e-05,0.00132373218050244,4.65828039483897e-05
sample_305,0.00549600107404936,0.992719392711319,5.45051960394941e-05,0.00173010101859227
sample_306,2.52436946111491e-05,0.00147425879787839,0.998475416233789,2.5081273721732e-05
sample_307,0.915428532125523,0.0202645045013157,0.0642616587387663,4.53046343951881e-05
sample_308,0.00792570944370182,0.17631324861061,0.815747951370247,1.30905754417224e-05
sample_309,2.38717772679159e-05,0.00116142370079471,1.18863525528754e-05,0.998802818169385
sample_310,0.286498280303105,0.00864993018412612,1.74531502591537e-05,0.70483433636251
sample_311,8.47983279043468e-05,0.000246900208717444,0.999656849027703,1.14524356753661e-05
sample_312,0.00024571442819069,0.155885722881343,1.0508982851779e-05,0.843858053707614
sample_313,0.000186355162086501,0.938849035605353,5.72686853582476e-05,0.0609073405472025
sample_314,0.945053236981425,0.000325617478793966,0.0546028995488315,1.82459909499633e-05
sample_315,0.00721458782694266,0.00110492928361192,1.08658255724901e-05,0.991669617063873
sample_316,0.00082851268614057,0.634849415764652,0.364307601534198,1.44700150092337e-05
sample_317,0.00204204533093751,0.992387524455132,1.76828972267389e-05,0.00555274731670346
sample_318,2.0376135676206e-05,0.0669642869642507,0.932997473871068,1.78630290048145e-05
sample_319,0.000392619604266153,0.00135995370326326,7.51474944848055e-06,0.998239911943022
sample_320,1.94168343240436e-05,0.0301914652902834,8.92565027967078e-06,0.969780192225113
sample_321,0.000102896066051412,0.985250365666439,0.014632465003351,1.42732641587477e-05
sample_322,4.26813311111727e-05,0.00021412903733647,0.999730613721148,1.25759104044597e-05
sample_323,0.998701540217021,3.04613661591466e-05,0.00122352405334927,4.4474363470721e-05
sample_324,0.425629403256793,0.350870659817757,5.77336664123341e-05,0.223442203259038
sample_325,0.042600277431831,0.414788660078455,1.43311570236916e-05,0.542596731332691
sample_326,0.000213240141558275,0.904245144515448,0.095527805966107,1.38093768870177e-05
sample_327,0.00590776225794861,0.029973042868085,0.964109263180006,9.93169396029423e-06
sample_328,0.00536593118728381,0.616928943607117,0.377690861303747,1.42639018524247e-05
sample_329,0.00128607619477272,0.0876145303300108,7.07468808934538e-06,0.911092318787127
sample_330,4.91873777595812e-05,0.0206995469252517,0.979241936261092,9.32943589640603e-06
sample_331,0.0179564946056404,0.0618008040830518,8.1598014853309e-06,0.920234541509823
sample_332,0.974883717570925,0.000940614080190731,4.32168071658791e-05,0.0241324515417186
sample_333,0.0654169475689095,0.923621013316775,0.000145564282460358,0.0108164748318552
